Actual,Linear_Pred,Ridge_Pred,Lasso_Pred,Poly_Pred,Linear_Error,Ridge_Error,Lasso_Error,Poly_Error
10.59,11.132230562398696,11.134940743100334,11.266113418971962,11.808456779944722,-0.5422305623986965,-0.5449407431003337,-0.676113418971962,-1.218456779944722
3.6,6.932714144428957,6.936195351823841,7.2303710231399165,3.44486197148684,-3.3327141444289565,-3.3361953518238407,-3.6303710231399164,0.15513802851316028
7.32,2.5257868223386772,2.527949923727247,2.283283831746072,5.159040892040109,4.794213177661323,4.792050076272753,5.036716168253928,2.160959107959891
2.73,1.536280443575217,1.5384956169356805,1.3637520829638135,4.708196690546239,1.193719556424783,1.1915043830643195,1.3662479170361865,-1.978196690546239
38.71,31.944502900244117,31.93411845757466,31.69817302707811,38.18635007998761,6.765497099755883,6.775881542425342,7.011826972921892,0.5236499200123887
12.98,16.413761056077703,16.417046344404508,16.6920409172709,15.443499327130324,-3.433761056077703,-3.437046344404507,-3.712040917270901,-2.4634993271303234
9.28,12.011467096424123,12.014269665645905,12.338308677309197,10.638575682585229,-2.731467096424124,-2.734269665645906,-3.0583086773091974,-1.3585756825852293
2.71,1.2686184562215974,1.2713498757393733,1.3904076114067916,4.4610404906724686,1.4413815437784026,1.4386501242606267,1.3195923885932084,-1.7510404906724686
12.1,12.531400860683643,12.5329749435083,12.137176555289333,14.308409657191168,-0.4314008606836435,-0.43297494350830057,-0.03717655528933328,-2.2084096571911687
2.2,1.5651229633646295,1.5673479003645934,1.3575582950828995,4.886067585806071,0.6348770366353707,0.6326520996354068,0.8424417049171007,-2.6860675858060707
8.93,8.73731921643759,8.739568389936203,9.321249896655907,10.32691809483533,0.19268078356240892,0.19043161006379705,-0.39124989665590704,-1.3969180948353301
3.18,1.8735454386839265,1.876137785178134,2.079668782286495,3.514616640848719,1.3064545613160736,1.3038622148218662,1.1003312177135052,-0.334616640848719
24.39,33.91626716818205,33.905366849340595,33.44686217304442,29.838316268111534,-9.526267168182052,-9.515366849340595,-9.056862173044422,-5.448316268111533
4.27,10.858184610020164,10.862080058782482,10.972902385119209,4.772315029359881,-6.588184610020164,-6.592080058782482,-6.702902385119209,-0.502315029359881
22.49,2.6038434206344654,2.6073667345758427,2.6482948168391562,5.199744413239126,19.886156579365533,19.882633265424154,19.84170518316084,17.29025558676087
17.09,25.674536684185554,25.664476989662734,25.44504202557535,21.87393774813127,-8.584536684185554,-8.574476989662735,-8.35504202557535,-4.783937748131269
16.58,26.343507923912817,26.333305033992335,26.1960182322326,19.255930133338005,-9.763507923912819,-9.753305033992337,-9.616018232232602,-2.6759301333380066
8.83,9.431083233824054,9.433917438472342,9.584350838654913,9.835043120375216,-0.6010832338240544,-0.603917438472342,-0.7543508386549131,-1.0050431203752161
4.3,1.8014727750332096,1.804320780984792,1.835659285162265,6.444323458162277,2.4985272249667902,2.4956792190152077,2.4643407148377348,-2.144323458162277
7.8,13.26109306876275,13.264621957280081,13.535076434199532,9.379012892462454,-5.461093068762751,-5.464621957280081,-5.735076434199532,-1.5790128924624538
3.21,1.1204062003916047,1.123298082244661,1.7220781511713916,4.079287245804195,2.0895937996083953,2.086701917755339,1.4879218488286083,-0.8692872458041947
12.96,10.386505015909666,10.389411214392656,11.030498424625602,14.645252298711425,2.5734949840903347,2.5705887856073453,1.929501575374399,-1.6852522987114238
22.19,10.567444746345721,10.570402633603297,10.950927986184066,13.919452266215375,11.62255525365428,11.619597366396704,11.239072013815935,8.270547733784626
9.43,16.944095394278154,16.945408682943487,16.321411412400554,11.561225366187267,-7.514095394278154,-7.515408682943487,-6.891411412400554,-2.1312253661872678
17.04,26.84641711578793,26.836982799436488,26.690220171343828,22.802631252843817,-9.80641711578793,-9.796982799436488,-9.650220171343829,-5.762631252843818
6.59,6.939209436672481,6.943328089990455,7.281424508446598,8.729503771928636,-0.3492094366724814,-0.3533280899904554,-0.6914245084465982,-2.139503771928636
4.14,5.19316232536271,5.195118873746782,4.955611733823247,6.232019586624213,-1.0531623253627105,-1.0551188737467827,-0.8156117338232471,-2.0920195866242137
4.78,5.846170309888098,5.849501815150198,6.19743726158304,6.644472030474617,-1.066170309888098,-1.0695018151501978,-1.4174372615830402,-1.8644720304746167
14.0,13.229818404601303,13.232758711318962,13.439753813044927,15.809354809630653,0.7701815953986966,0.7672412886810385,0.560246186955073,-1.809354809630653
12.63,11.098406361935329,11.101241557304089,11.53492649596101,14.494128084172415,1.5315936380646722,1.5287584426959118,1.0950735040389912,-1.864128084172414
5.25,8.36233989955398,8.365503634977888,8.639090108680964,6.739820454628507,-3.11233989955398,-3.1155036349778875,-3.389090108680964,-1.4898204546285072
2.4,5.135828048141867,5.138224934590518,5.180821474729171,3.650557351748816,-2.7358280481418675,-2.738224934590518,-2.7808214747291715,-1.250557351748816
6.95,12.308305397481618,12.31097183253554,12.3059504899899,8.264765416199005,-5.358305397481618,-5.360971832535539,-5.3559504899899,-1.3147654161990046
6.44,13.86097691649207,13.864738547534667,13.87910726730922,6.357725106258753,-7.42097691649207,-7.424738547534667,-7.439107267309219,0.08227489374124719
42.56,35.7734562664922,35.76355755260958,35.343324782596056,42.933073759330874,6.786543733507806,6.796442447390419,7.216675217403946,-0.3730737593308717
2.06,4.157196876197869,4.160451889307602,4.264358764508422,3.645056742502023,-2.0971968761978688,-2.100451889307602,-2.2043587645084224,-1.5850567425020228
34.67,28.917647654981614,28.908074208443583,28.703115927776704,29.879929660101098,5.752352345018387,5.761925791556418,5.966884072223298,4.790070339898904
1.73,-0.9141858441307598,-0.9112253703101292,-0.24264204835749226,2.526710189876659,2.6441858441307597,2.641225370310129,1.9726420483574922,-0.7967101898766589
1.64,2.87392702426685,2.8772733534783494,3.0022695696302595,3.245890716119659,-1.23392702426685,-1.2372733534783495,-1.3622695696302596,-1.605890716119659
9.38,11.046154924872823,11.049897468534969,11.379326834416595,12.013122258982085,-1.6661549248728225,-1.669897468534968,-1.9993268344165944,-2.633122258982084
10.98,15.683148062694176,15.686039304967078,15.672033241049046,11.469430170674551,-4.703148062694176,-4.706039304967078,-4.692033241049046,-0.4894301706745505
1.53,5.2105032982785,5.214628819906039,5.547863529616677,2.98349922998157,-3.6805032982784995,-3.684628819906039,-4.017863529616677,-1.4534992299815699
9.64,6.888870060618075,6.891066956767116,7.125012233995541,8.561870308038614,2.7511299393819257,2.748933043232885,2.5149877660044595,1.0781296919613865
4.53,3.8545245200243787,3.8573085931751674,4.34388993159066,5.621222442377945,0.6754754799756215,0.6726914068248329,0.18611006840934063,-1.091222442377945
37.83,31.31233735197592,31.301799139686,31.2846744772927,29.347789506063855,6.5176626480240785,6.528200860313998,6.545325522707298,8.482210493936144
9.99,7.24190837778599,7.244079644670887,7.473707757214459,8.960473166217222,2.7480916222140106,2.7459203553291136,2.516292242785541,1.0295268337827785
8.13,12.405717373852784,12.409298415796087,12.719306677089513,10.2186670216902,-4.275717373852784,-4.279298415796086,-4.589306677089512,-2.088667021690199
3.88,5.61948782756183,5.622796696474381,5.613741283480721,6.314513265683065,-1.7394878275618302,-1.7427966964743815,-1.7337412834807209,-2.434513265683065
5.98,9.527919376103114,9.530938940483217,10.033201951335787,7.12421299591481,-3.5479193761031134,-3.550938940483217,-4.053201951335787,-1.1442129959148097
43.9,36.31388988872873,36.303161253902516,35.83752672170729,45.387482706371394,7.586110111271267,7.596838746097482,8.062473278292707,-1.4874827063713951
1.67,4.429284111780568,4.433457013558815,4.8035532876175004,3.485799968763869,-2.759284111780568,-2.7634570135588152,-3.1335532876175005,-1.8157999687638693
13.2,9.66808527159872,9.669666628784235,9.52269151363527,12.400397878364624,3.5319147284012793,3.5303333712157645,3.67730848636473,0.7996021216353757
44.59,31.16089900711389,31.15057081321505,30.926074305751673,36.62890377502658,13.429100992886113,13.439429186784952,13.66392569424833,7.961096224973424
3.02,5.747428101001823,5.74977400007004,5.804165620385536,4.165844898163577,-2.727428101001823,-2.7297740000700403,-2.784165620385536,-1.1458448981635772
3.39,4.60354060408477,4.606972429703433,4.940522838046146,5.295733426411777,-1.2135406040847703,-1.2169724297034326,-1.5505228380461458,-1.9057334264117771
1.63,1.048665692216158,1.0521295090893084,1.2433910499702314,2.7885097898672537,0.581334307783842,0.5778704909106915,0.38660895002976847,-1.1585097898672538
2.7,4.83284118632276,4.83604108967797,4.949417945942329,4.177948598640297,-2.13284118632276,-2.1360410896779696,-2.249417945942329,-1.477948598640297
20.18,4.57507019963974,4.577810798046855,5.0297332975900595,5.574406115987756,15.60492980036026,15.602189201953145,15.15026670240994,14.605593884012244
4.08,6.507150413235095,6.510473267671866,6.990469900248705,4.89873115750536,-2.427150413235095,-2.430473267671866,-2.910469900248705,-0.8187311575053595
12.59,18.65916550764647,18.661936275795604,18.518449699025012,11.673201922413819,-6.069165507646471,-6.071936275795604,-5.928449699025013,0.916798077586181
1.62,-1.5451267270137716,-1.5414959539898554,-1.2560678990203353,1.4292973829899611,3.1651267270137717,3.1614959539898555,2.8760678990203354,0.190702617010039
1.88,2.376461431268323,2.379207189034174,2.9368247211840757,2.981452164720169,-0.4964614312683233,-0.49920718903417427,-1.0568247211840758,-1.1014521647201692
7.2,10.69450190720191,10.697691591716008,10.999792745536343,7.301001715248738,-3.4945019072019106,-3.4976915917160083,-3.799792745536343,-0.10100171524873769
3.16,3.151351736133673,3.1540243757573148,3.751507762053988,4.24212309766777,0.008648263866327,0.0059756242426853845,-0.5915077620539879,-1.08212309766777
12.03,10.210076751718386,10.211631937344023,10.019480838417135,12.171430086894919,1.8199232482816132,1.818368062655976,2.010519161582865,-0.14143008689491943
2.72,3.734322360921654,3.736895069036848,3.7664364888422686,4.9834642567275775,-1.0143223609216538,-1.0168950690368477,-1.0464364888422684,-2.2634642567275773
18.22,5.12521201114059,5.128613163071975,5.434724777157378,4.999113803482633,13.094787988859409,13.091386836928024,12.785275222842621,13.220886196517366
12.15,12.400623940142456,12.403406304738319,12.954372318844538,14.292040797369024,-0.2506239401424555,-0.25340630473831816,-0.8043723188445373,-2.142040797369024
3.29,6.218850494548811,6.222040983884252,6.238162669263467,5.427403941529521,-2.9288504945488105,-2.932040983884252,-2.948162669263467,-2.137403941529521
8.69,8.231605472270996,8.234109287215883,8.063069635662643,8.484924904460131,0.4583945277290038,0.4558907127841163,0.6269303643373565,0.20507509553986836
6.11,7.590768077465874,7.592806792871556,7.133945246346602,10.168904025705038,-1.480768077465874,-1.482806792871556,-1.0239452463466021,-4.058904025705037
8.06,8.924693571234918,8.927030781942722,8.852759132433338,10.267446949482414,-0.864693571234918,-0.8670307819427219,-0.7927591324333374,-2.2074469494824136
13.42,10.483297489562158,10.485233970695631,10.673682501962272,12.904489114013389,2.9367025104378417,2.9347660293043685,2.746317498037728,0.5155108859866111
18.25,27.807875876972737,27.79837676880327,27.62520853444943,26.054627417651254,-9.557875876972737,-9.54837676880327,-9.375208534449431,-7.804627417651254
47.06,39.061091129835965,39.05076309792602,38.775042346335795,46.68312176352367,7.998908870164037,8.00923690207398,8.284957653664208,0.3768782364763297
12.22,11.7617979282286,11.763660830500122,11.880194738185903,12.569818884139709,0.45820207177140126,0.45633916949987885,0.33980526181409765,-0.3498188841397081
6.07,7.687543138230549,7.690193728651458,7.398472194790791,7.463138406474355,-1.6175431382305483,-1.6201937286514578,-1.3284721947907911,-1.393138406474355
63.77,40.91987043465587,40.9086508634018,40.4716684665695,57.47592352842112,22.850129565344133,22.8613491365982,23.298331533430506,6.294076471578883
9.87,12.318481925794075,12.32057748351183,12.73380946174482,11.21330138533133,-2.4484819257940753,-2.4505774835118306,-2.86380946174482,-1.3433013853313316
